submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr,split_order,split_options,chosen_option_ind,chosen_option
463,36,NA,baseline,Graduated High-school,188713,1692826646675,1692826457962,female,4,English,nobody showed up for Brandon’s party.|Brandon’s partner organized the party.|the dinner was great.|Sam is a vegetarian.,nobody showed up for Brandon’s party.|Brandon’s partner organized the party.|the dinner was great.|Sam is a vegetarian.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the dinner was great.,92715,1,,,3,target_prejacent
475,26,NA,too_much,Graduated High-school,106938,1692826843299,1692826736361,female,4,English,Brandon’s partner organized the party.|Brandon’s house has a nice garden.|Sam does not want to talk about it.|Sam is a vegetarian.,Brandon’s partner organized the party.|Brandon’s house has a nice garden.|Sam does not want to talk about it.|Sam is a vegetarian.,distractor_2_prejacent|competitor_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Brandon’s house has a nice garden.,32066,1,,,2,competitor_prejacent
491,30,NA,too_little,Graduated College,49731,1692861727212,1692861677481,male,4,English,the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|the food was not very good.|Sam is a vegetarian.|Brandon’s partner organized the party.,the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|the food was not very good.|Sam is a vegetarian.|Brandon’s partner organized the party.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the food was not very good.,13543,1,,,2,target_prejacent
511,25,n/a,too_much,Graduated College,197738,1692861819254,1692861621516,female,4,English,Brandon’s house has a nice garden.|Brandon’s partner organized the party.|Sam is a vegetarian.|Sam does not want to talk about it.,Brandon’s house has a nice garden.|Brandon’s partner organized the party.|Sam is a vegetarian.|Sam does not want to talk about it.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Sam is a vegetarian.,60890,1,,,3,distractor_1_prejacent
488,21,NA,irrelevant,Graduated High-school,95773,1692861708699,1692861612926,male,4,English,the dinner party was not very exciting.|Sam is a vegetarian.|Brandon’s partner organized the party.|there was food.,the dinner party was not very exciting.|Sam is a vegetarian.|Brandon’s partner organized the party.|there was food.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the dinner party was not very exciting.,16772,1,,,1,target_prejacent
512,49,NA,irrelevant,Graduated College,175284,1692861822958,1692861647674,female,4,English,Sam is a vegetarian.|Brandon’s house has a nice garden.|Brandon’s partner organized the party.|Sam does not want to talk about it.,Sam is a vegetarian.|Brandon’s house has a nice garden.|Brandon’s partner organized the party.|Sam does not want to talk about it.,distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Sam does not want to talk about it.,43547,1,,,4,target_prejacent
559,26,NA,irrelevant,Graduated College,135261,1693490008507,1693489873246,male,4,English,Brandon’s partner organized the party.|the food was not very good.|the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|Sam is a vegetarian.,Brandon’s partner organized the party.|the food was not very good.|the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|Sam is a vegetarian.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the food was not very good.,36613,1,,,2,target_prejacent
619,33,None :),irrelevant,Graduated High-school,76611,1693490554732,1693490478121,male,4,English,"the dinner caused the guests not to want more food in a direct, natural way, e.g., because it was rather filling.|the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.|Sam is a vegetarian.|Brandon’s partner organized the party.","the dinner caused the guests not to want more food in a direct, natural way, e.g., because it was rather filling.|the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.|Sam is a vegetarian.|Brandon’s partner organized the party.",competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,"the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.",19982,1,,,2,target_prejacent
612,60,NA,too_little,Graduated College,137323,1693490519384,1693490382061,female,4,English,Sam is a vegetarian.|Brandon’s house has a nice garden.|Sam does not want to talk about it.|Brandon’s partner organized the party.,Sam is a vegetarian.|Brandon’s house has a nice garden.|Sam does not want to talk about it.|Brandon’s partner organized the party.,distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Brandon’s house has a nice garden.,43567,1,,,2,competitor_prejacent
621,28,none,too_much,Graduated College,159261,1693490564285,1693490405024,male,4,english,Brandon’s partner organized the party.|Sam is a vegetarian.|the food was not very good.|the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.,Brandon’s partner organized the party.|Sam is a vegetarian.|the food was not very good.|the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.,37239,1,,,4,competitor_prejacent
656,58,NA,marked,Graduated High-school,136958,1693816721093,1693816584135,male,4,NA,there was food.|Brandon’s partner organized the party.|the dinner party was not very exciting.|Sam is a vegetarian.,there was food.|Brandon’s partner organized the party.|the dinner party was not very exciting.|Sam is a vegetarian.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,there was food.,45132,1,,,1,competitor_prejacent
663,33,NA,irrelevant,Graduated College,112716,1693817435165,1693817322449,female,4,english,Brandon’s house has a nice garden.|Sam is a vegetarian.|Sam does not want to talk about it.|Brandon’s partner organized the party.,Brandon’s house has a nice garden.|Sam is a vegetarian.|Sam does not want to talk about it.|Brandon’s partner organized the party.,competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Brandon’s house has a nice garden.,16866,1,,,1,competitor_prejacent
671,31,NA,baseline,Graduated High-school,120481,1693818293939,1693818173458,male,4,English,"the dinner caused the guests not to want more food in a direct, natural way, e.g., because it was rather filling.|Sam is a vegetarian.|the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.|Brandon’s partner organized the party.","the dinner caused the guests not to want more food in a direct, natural way, e.g., because it was rather filling.|Sam is a vegetarian.|the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.|Brandon’s partner organized the party.",competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,"the dinner caused the guests not to want more food in an indirect, non-stereotypical way, e.g., because it was rather bad.",32260,1,,,3,target_prejacent
