submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr
703,23,NA,baseline,Graduated High-school,140204,1693819552751,1693819412547,male,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",41038,2
664,45,NA,too_little,Graduated High-school,365743,1693817524038,1693817158295,male,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",40562,1
672,32,NA,baseline,Graduated High-school,164524,1693818331172,1693818166648,male,5,English,John passed the test.|John is a big fan of automotive vehicles.|John already had a driver’s license.|Mika and John are planning a vacation together.,John passed the test.|John is a big fan of automotive vehicles.|John already had a driver’s license.|Mika and John are planning a vacation together.,target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,31386,1
685,40,NA,too_much,Higher degree,64343,1693818767215,1693818702872,male,5,english,John took the test.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,John took the test.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John took the test.,10039,1
681,28,NA,irrelevant,Graduated College,97949,1693818643894,1693818545945,female,5,English,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.|John and Mika just had great coffee.,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.|John and Mika just had great coffee.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John and Mika just had great coffee.,33111,1
699,29,n/a,too_little,Graduated College,144752,1693819373237,1693819228485,male,5,English,"Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.","Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.",distractor_2_prejacent|competitor_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",19999,1
704,31,NA,too_little,Graduated High-school,54730,1693819555686,1693819500956,male,5,english,Mika does not want to talk about John’s driver’s test.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|John is a big fan of automotive vehicles.,Mika does not want to talk about John’s driver’s test.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|John is a big fan of automotive vehicles.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not want to talk about John’s driver’s test.,17626,1
717,21,NA,too_much,Graduated High-school,53501,1693819916753,1693819863252,female,5,English,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John took the test.|Mika does not know the results of the test yet.,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John took the test.|Mika does not know the results of the test yet.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not know the results of the test yet.,14921,1
719,33,NA,marked,Graduated High-school,137471,1693819925277,1693819787806,male,5,English,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",39329,2
739,41,NA,marked,Graduated High-school,99881,1693820441137,1693820341256,female,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",38040,1
